小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价
阳光假日园(别墅),售罄,[天河-车陂]泰安南路98号,二居(2)，三居(3),,总价待定,
翠屏领东天河,售罄,[天河-东圃]天河区中山大道中珠村东环路21号,一居(2)，二居(3)，三居(2),,"均价18,400元/m²",总价待定
睿山,售罄,天河 - 五山路中段茶山路（五山小学旁边）,三居(2)，四居(5),,"均价39,675元/m²",总价待定
绿地新里缇香公馆,在售,花都 - 建设北路178号(建设北路与紫薇路交汇处）,三居(1)，四居(2),2017.06.07,"均价20,000元/m²",250-411万元
上城湾畔,售罄,[从化-街口]流溪河畔市六中东侧,三居(2)，四居(3),,"均价6,774元/m²",总价待定
居礼润园(别墅),售罄,[从化-温泉镇]温泉东路58号,不限(2)，二居(1)，三居(2),,总价待定,
宏润巴塞阳光,售罄,[从化-街口]向阳路22号（市规划局旁）,三居(2)，四居(1),,"均价8,437元/m²",总价待定
蜜糖苑,售罄,[从化]旺城大道28号,二居(1)，三居(2),,"均价8,375元/m²",总价待定
宏业楼,售罄,[从化]盛华路4号,三居(2),,"均价10,000元/m²",总价待定
欣荣宏国际商贸城(商办),售罄,从化 - 从城大道111-113号(355省道与从化大道的交汇处),二居(2)，三居(4),,"均价12,000元/m²",总价待定
瀚成华府(别墅),售罄,[南沙]大岗镇潭灵大道东102-104号,三居(4),,总价待定,
中盈一海里,售罄,[南沙-明珠湾]环市大道西与工业一路交汇处,二居(1)，三居(3)，四居(1),2017.03.15,"均价9,000元/m²",总价待定
南沙金湾,售罄,[南沙-金洲]进港大道华汇广场旁,三居(4)，四居(3),2017.03.07,售价待定,总价待定
晴海岸,售罄,[南沙-南沙湾]环市大道南三姓路,二居(2)，三居(3),2018.02.07,"均价28,000元/m²",总价待定
星河盛世,售罄,南沙 - 金沙路（进港大道肯德基北侧前行50米）,二居(1)，三居(5)，四居(1),,"均价12,000元/m²",总价待定
都市品格,售罄,白云 - 鹤龙一路521—553号（广州市司法学校对面）,一居(3)，二居(3)，三居(5)，四居(1)，五居及以上(1),,"均价17,238元/m²",总价待定
富力公园28,售罄,[天河-珠江新城]马场路28号,三居(1)，四居(3),,"均价32,075元/m²",总价待定
方圆月岛,售罄,天河 - 花城大道55号、兴国路27号（兴国路与花城大道交界）,三居(1)，四居(2)，五居及以上(1),,"均价44,583元/m²",总价待定
路劲悦峰,待售,[花都-狮岭]三东大道西（旧花卉市场）,二居(2)，三居(13)，四居(1),2017.04.25,"均价22,000元/m²",255-315万元
嘉爵园,在售,[花都-区府]建设北路217号,不限(4),2017.03.07,"均价17,000元/m²",265-493万元
嘉爵园(别墅),在售,[花都-区府]建设北路217号,不限(4),2017.03.07,273-508万元/套,
花都凤凰御景,在售,[花都-区府]新华镇三东大道以南,二居(1)，三居(3)，四居(3),2017.03.30,"均价24,000元/m²",319-355万元
南航碧花园,在售,花都 - 狮岭山前大道（山前旅游大道狮岭出口，新国际机场以西）,不限(13)，五居及以上(1),2017.04.11,360万元/套,
上雅君庭,售罄,从化 - 经济开发区高技术产业园工业大道5号,一居(1)，二居(1)，三居(1),,"均价6,800元/m²",总价待定
中海联同福睿府(商办),售罄,[海珠-江南西]海珠区同福东路608号,不限(7),2017.01.04,售价待定,总价待定
越秀滨海珺城,售罄,南沙 - 环市大道西（地铁四号线金洲站出口）,二居(3)，三居(8)，四居(4),,"均价10,500元/m²",总价待定
顺丰翠园,售罄,[白云-罗冲围]石井兆丰路168号,二居(3)，三居(1),,"均价15,714元/m²",总价待定
中海金沙湾,售罄,[白云-金沙洲]大桥以南建设大道1号,二居(2)，三居(8)，四居(1),,"均价16,970元/m²",总价待定
美景国际公寓,售罄,白云 - 白云区远景路西段距离三元里大道约100米,一居(1)，二居(2)，三居(2),,"均价15,000元/m²",总价待定
紫薇丽都,在售,[花都-区府]新华街兰花路5号,不限(1)，二居(3)，三居(10)，四居(2)，五居及以上(1),2017.06.06,"均价19,000元/m²",431万元
嘉都汇,在售,[花都-区府]迎宾大道187号（合和新城对面）,二居(1)，三居(3)，四居(3),2017.06.05,"均价25,000元/m²",460万元
溢盈湖畔别墅,在售,[花都-狮岭]广清高速海布出口洪秀全水库南侧,不限(6),2017.06.05,545-599万元/套,
方直芙蓉墅,在售,[花都-狮岭]芙蓉嶂度假区西南处,不限(1)，四居(1)，五居及以上(1),2017.03.07,594万元/套,
德怡花苑(别墅),售罄,[从化]旺城开发区南区,二居(1),,总价待定,
侨宏花园,售罄,[从化-温泉镇]温泉镇温泉西路22号,一居(3)，二居(1),,"均价5,526元/m²",总价待定
广东动漫城,售罄,[从化-街口]广从北路北侧,不限(2),2017.04.13,"均价4,500元/m²",总价待定
丰景阁,售罄,[从化-江埔街]红荔一路9号,三居(1),,"均价7,669元/m²",总价待定
丰景阁(商办),售罄,[从化-江埔街]红荔一路9号,三居(1),,售价待定,总价待定
增城方圆云山诗意,在售,[增城-荔城]荔城大道与荔星大道交汇处,二居(2)，三居(6)，四居(2),2018.02.07,"均价22,000元/m²",242-312万元
珠江御景湾(别墅),售罄,海珠 - 华南快速干线瀛洲生态园珠江御景湾（即土华加油站出口南行400...,不限(1)，四居(2)，五居及以上(2),,总价待定,
茗荔雅苑(别墅),售罄,南沙 - 南沙街道办事处辖内，红荔一路以东、红发路以北,不限(1)，五居及以上(1),,总价待定,
凯云新世界,售罄,[白云-白云大道]新城岭南新世界岭云路,三居(3)，五居及以上(1),,"均价36,000元/m²",总价待定
白云新世界,售罄,[白云-白云大道]北1689号,二居(1)，三居(1)，四居(2),,"均价17,000元/m²",总价待定
卡布奇诺(商办),售罄,[白云-南湖区]华远厂路段,一居(4)，三居(4)，四居(1),,"均价16,000元/m²",总价待定
易通四方大厦,售罄,白云 - 科颖路16号（广州民营科技园园区内）,不限(4),2017.04.05,售价待定,总价待定
保利越秀岭南林语,售罄,黄埔 - 永顺大道长岭路段南侧（茅坦村以西）,不限(2)，二居(2)，三居(5)，四居(1),2017.03.08,"均价17,000元/m²",总价待定
汇东国际花园,在售,[增城-新塘]汇东南路1号,二居(6)，三居(28)，四居(2),2017.04.10,"均价23,000元/m²",253-276万元
合盛盈翠雅筑,在售,增城 - 小楼镇国家AAA级风景区内（小楼镇春天路两号）小楼村,不限(3),2017.04.10,278-423万元/套,
珠江帝景克莱君殿二期(别墅),售罄,[海珠-赤岗]新港中路艺苑路99号,四居(2)，五居及以上(1),,总价待定,
翠屏瀚宇贵都二期,售罄,海珠 - 宝岗大道与南田路交界（电车总站南侧50米）,三居(7)，四居(3),,"均价34,000元/m²",总价待定
城南故事(别墅),售罄,[南沙]高沙路蓝华街,二居(1)，三居(2),,总价待定,
奥园海景城(别墅),售罄,[南沙-金洲]进港大道22号（祈福酒店旁）,三居(4)，四居(3),,总价待定,
蝴蝶谷(商办),售罄,[南沙-金洲]进港大道（南沙碧桂园东侧）,二居(2)，三居(2),,售价待定,总价待定
观海美寓,售罄,南沙 - 南沙区南沙街道办事处辖内，江南路东侧、海景路南侧,二居(4)，三居(2),,"均价9,411元/m²",总价待定
邦华翠悦湾,售罄,[白云]同康路子嘉街2号,二居(1)，四居(1),,"均价21,276元/m²",总价待定
万科天河御品(商办),售罄,[白云]广州大道北京溪路东行300米,二居(1)，三居(1),,售价待定,总价待定
正升雅境,售罄,[白云-三元里]三元里大道963号,一居(1)，二居(3)，三居(5),2017.03.07,"均价23,000元/m²",总价待定
岭南新世界,售罄,[白云-白云大道]1689号（白云堡立交对面）,二居(2)，三居(5)，四居(2),2017.02.21,售价待定,总价待定
时代糖果,售罄,[白云-金沙洲]里横路糖果社区二期,不限(1)，二居(1)，三居(2)，四居(3),,"均价11,581元/m²",总价待定
元邦明月金岸(别墅),售罄,白云 - 石井镇横沙村广佛路段，靠近城西花园,二居(1)，三居(7)，四居(1)，五居及以上(1),,总价待定,
实地常春藤(别墅),售罄,[黄埔-长岭居]长岭居东部禾丰小学旁,不限(1)，五居及以上(1),2017.06.09,总价待定,
越秀岭南雅筑,售罄,黄埔 - 科学城开源大道南侧（永和隧道前）,二居(1)，三居(3),2017.02.14,"均价15,000元/m²",总价待定
顺欣花园,在售,[增城-新塘]荔新路瑶田路段,二居(2)，三居(7)，四居(3),2018.02.07,"均价23,000元/m²",311万元
保利东江首府(别墅),在售,[增城-新塘]江府大道2号,三居(8)，四居(1)，五居及以上(1),2017.03.07,350-448万元/套,
创基丽江国际,在售,增城 - 增城大道与新城大道交汇处（增城宾馆对面））,三居(4)，四居(1),2018.01.10,售价待定,570万元
基盛水韵蓝湾,售罄,[番禺-市桥]番禺大道沙湾大桥收费站东侧,五居及以上(4),,总价待定,
东华星域,售罄,[海珠-江南西]江南大道中79号,一居(2)，二居(4)，三居(6),,"均价27,716元/m²",总价待定
万科派,售罄,海珠 - 海珠江泰路站C出口上盖江南大道与江燕路交汇处（燕汇广场正对面...,不限(3),,售价待定,总价待定
碧桂园蜜柚,售罄,[南沙-金洲]进港大道北侧（南沙碧桂园对面）,二居(2)，三居(3)，四居(1),2017.07.08,"均价20,000元/m²",总价待定
宏新华庭(别墅),售罄,[荔湾-陈家祠]光复北路康公直街12-38号,三居(4),,总价待定,
锦林山庄(别墅),售罄,[黄埔-科学城]荔芳一街,二居(1)，三居(2)，四居(1),,总价待定,
金融街·融穗御府,售罄,黄埔 - 长岭路永顺大道（新建长平小学南侧）,二居(1)，三居(5),2018.02.07,"均价28,000元/m²",总价待定
荔城尚东,在售,增城 - 增城大道168号（地铁21号线钟岗站）,不限(1),2017.04.10,664万元/套,
敏捷金月湾,售罄,[番禺-洛溪]南浦大道（东新高速南浦站出口）,三居(5)，四居(3),2017.02.10,"均价24,000元/m²",总价待定
星汇文华,售罄,番禺 - 中八路岭南印象园北侧（地铁大学城南C出口）,二居(4)，三居(3)，四居(4)，五居及以上(1),,"均价25,092元/m²",总价待定
凤乐雅轩,售罄,[海珠-工业大道]革新路凤安街,二居(1)，三居(1)，五居及以上(2),2017.06.09,"均价29,000元/m²",总价待定
怡乐花园三期(商办),售罄,[海珠-东晓]怡乐路怡乐四巷6-8号,三居(3)，四居(1),,售价待定,总价待定
珠江帝景克莱君殿二期(商办),售罄,[海珠-赤岗]新港中路艺苑路99号,四居(2)，五居及以上(1),,售价待定,总价待定
和丰国际大厦(别墅),售罄,[海珠-广州大道南]南叠景路138号,不限(9),,总价待定,
中海锦榕湾(别墅),售罄,[海珠-工业大道]水榕路112号至166号,二居(4),,总价待定,
绿地滨江汇,售罄,[海珠-工业大道]石岗路,一居(3)，二居(2),,售价待定,总价待定
星御翠园(商办),售罄,"海珠 - 凤康路135-167号（单号），星御街2-28号（双号）,中...",一居(3)，二居(1),,售价待定,总价待定
逸翠湾(别墅),售罄,[荔湾-芳村]黄沙大道8号(黄沙地铁站D出口),四居(1)，五居及以上(2),,总价待定,
龙湾贰号,售罄,荔湾 - 龙湾路2号(地铁一号线芳村站C出口),三居(2),,"均价16,000元/m²",总价待定
万科里享水韵,售罄,[黄埔-长岭居]永顺大道中1号,一居(4)，二居(4)，三居(6),2017.06.05,"均价17,000元/m²",总价待定
丰逸尚居,售罄,[黄埔-黄埔区府]黄埔石化路与黄埔东路交汇处,一居(2)，二居(2)，三居(4),,"均价17,187元/m²",总价待定
宏康东筑,售罄,[黄埔]萝岗区开发区东区广深公路,三居(4),,"均价10,379元/m²",总价待定
宏康东筑(别墅),售罄,[黄埔]萝岗区开发区东区广深公路,三居(4),,总价待定,
丰逸尚居(商办),售罄,[黄埔-黄埔区府]黄埔石化路与黄埔东路交汇处,一居(2)，二居(2)，三居(4),,售价待定,总价待定
东城国际公寓(商办),售罄,[黄埔-黄埔区府]大沙地黄埔东路1号,一居(4)，二居(1),,售价待定,总价待定
龙光香悦山,售罄,[黄埔-科学城]科学城开创大道北,四居(1)，五居及以上(2),,"均价17,782元/m²",总价待定
保利越秀岭南林语(别墅),售罄,黄埔 - 永顺大道长岭路段南侧（茅坦村以西）,不限(2)，二居(2)，三居(5)，四居(1),2017.03.08,总价待定,
雅居乐三千院,在售,[增城-荔城]百花大道23号,不限(4)，五居及以上(1),2017.04.05,"738-1,537万元/套",
恒大山水城,售罄,增城 - 中新镇政府旁(广汕路与新新公路交界处),一居(1)，二居(9)，三居(7),2018.01.26,"均价9,401元/m²",总价待定
星汇文宇,售罄,[番禺-大学城]中五路,不限(1)，二居(2)，三居(13)，四居(3),,"均价25,146元/m²",总价待定
雅居乐锦官城,售罄,番禺 - 冠军城南侧（禺山高级中学斜对面）,三居(3)，四居(3),,"均价14,078元/m²",总价待定
馨润尚寓(商办),售罄,海珠 - 英豪花园内（东晓南路与盈丰路路口）,一居(3)，三居(1),,售价待定,总价待定
领地海纳天河花园,售罄,荔湾 - 佛山南海与芳村接壤区域南海大沥镇盐步盐秀路1号,一居(1)，二居(1),,"均价10,000元/m²",总价待定
越秀岭南山畔,售罄,[黄埔-萝岗区府]开创大道与科翔路交汇处,二居(1)，三居(3),,"均价17,201元/m²",总价待定
勤天智品上城,售罄,黄埔 - 九龙镇广汕公路北侧镇龙一中对面,三居(4)，四居(2)，五居及以上(1),,"均价4,411元/m²",总价待定
保利中达广场,售罄,[天河-珠江新城]兴民路221号,一居(1)，二居(1)，三居(3),,"均价50,081元/m²",总价待定
碧桂园琥珀湾,售罄,[增城-新塘]石滩镇江龙大道北沙庄商贸城东,三居(6)，四居(2),2017.10.24,"均价11,900元/m²",总价待定
新汇时光,售罄,[增城-新塘]汇太中路193号,一居(1)，二居(1),2017.08.25,售价待定,总价待定
增城雅居乐御宾府(别墅),售罄,[增城-荔城]荔星大道和俯前路交汇处,二居(1)，三居(8)，四居(2),,总价待定,
东景华庭,售罄,[增城-新塘]新塘镇广深大道西168号,一居(1)，二居(1)，三居(3),,"均价10,879元/m²",总价待定
恒展江山时代,售罄,增城 - 广汕公路朱村段燕岗桥公交站往东800米,一居(1)，二居(3)，三居(5),2018.02.07,售价待定,总价待定
番禺君华香柏广场,售罄,[番禺-市桥]市良路西环路交汇处,二居(10)，三居(12)，四居(4),,"均价18,000元/m²",总价待定
雍逸华庭,售罄,[番禺-市桥]南庭路232号,四居(1),,"均价14,012元/m²",总价待定
鸿禧华庭(别墅),售罄,[番禺-市桥]市桥街光明北路283号,一居(1)，二居(2)，三居(1),,总价待定,
敏捷四季花园,售罄,番禺 - 南大路与景华南路交汇（新月明珠西侧）,三居(5),,"均价18,000元/m²",总价待定
星御翠园(别墅),售罄,"海珠 - 凤康路135-167号（单号），星御街2-28号（双号）,中...",一居(3)，二居(1),,总价待定,
荔庭雅居(别墅),售罄,[荔湾-中山八路]西华路30-38号,三居(2),,总价待定,
逸翠湾(商办),售罄,[荔湾-芳村]黄沙大道8号(黄沙地铁站D出口),四居(1)，五居及以上(2),,售价待定,总价待定
西湾阳光(商办),售罄,[荔湾-环市西]长乐后街55—56号,二居(2)，三居(2),,售价待定,总价待定
贵贤上品,售罄,[荔湾-陈家祠]荔湾区华贵路57号,二居(1)，三居(1)，四居(1),,"均价38,953元/m²",总价待定
荔江美筑(别墅),售罄,荔湾 - 芳村大道西大鹏街52号-64号（双）（荔湾区委西行500米）,二居(2)，三居(2),,总价待定,
丰景阁(别墅),售罄,[从化-江埔街]红荔一路9号,三居(1),,总价待定,
翡翠城,售罄,[从化-鳌头镇]新市场侧,二居(1)，三居(2)，四居(1),2017.04.11,"均价5,000元/m²",42-60万元
朱美拉公寓,售罄,[天河-珠江新城]冼村路16号,二居(2)，三居(1),,"均价39,792元/m²",总价待定
中海花城1号,售罄,[天河-珠江新城]花城大道与猎德路交汇处西南,二居(1)，四居(1),,"均价40,000元/m²",总价待定
天河豪景,售罄,[天河]广州大道北52号(沙太路旁),二居(3)，三居(3)，四居(2),,"均价21,633元/m²",总价待定
星汇云锦,售罄,天河 - 珠江新城华明路（东西商业轴线与广州大道的交点）,三居(1)，四居(1)，五居及以上(3),,"均价38,840元/m²",总价待定
力源愉苑,售罄,[增城-荔城]百花路2号,不限(4),,"均价10,925元/m²",总价待定
长隆旅游生态城,售罄,[番禺-华南]万博商圈,三居(5)，四居(2)，五居及以上(1),,售价待定,总价待定
敏建锦绣世家(别墅),售罄,[番禺-市桥]青云大道（沙湾镇政府旁）,二居(3)，三居(7)，四居(1),,总价待定,
华南新城(别墅),售罄,番禺 - 番禺南大路168号(华南快速干线番禺大桥东侧),二居(4)，三居(5)，四居(2),2017.04.11,总价待定,
保利公园九里,售罄,[荔湾-芳村]龙溪中路(葵蓬生态公园旁边),二居(1)，三居(5)，四居(1)，五居及以上(1),,"均价17,000元/m²",总价待定
中国铁建荔湾国际城,售罄,[荔湾-芳村]龙溪中路,二居(1)，三居(4)，四居(2),2016.10.19,售价待定,总价待定
万科柏悦湾,售罄,荔湾 - 荔湾松洲街坦尾村地段（桥中南路海角红楼旁）,三居(2),,"均价25,520元/m²",总价待定
佳润临江上品,售罄,天河 - 临江大道681-683号（科韵路临江大道交汇处西北侧）,一居(3)，二居(2)，三居(1),,"均价31,330元/m²",总价待定
保利香槟国际(商办),售罄,[番禺-市桥]市良路与南城路交界处侧地块,一居(2)，三居(8)，四居(2),,售价待定,总价待定
雅居乐七里海(别墅),售罄,[番禺]莲港大道南边,三居(5)，四居(1),,总价待定,
雅居乐七里海(商办),售罄,[番禺]莲港大道南边,三居(5)，四居(1),,售价待定,总价待定
美荔尚筑,售罄,荔湾 - 康王中路668号-680号（地铁1号线陈家祠站）,二居(2)，三居(1),,"均价37,209元/m²",总价待定
锦东花园,在售,[花都-区府]新华街紫薇路,二居(1)，三居(9)，四居(2),2017.06.06,"均价28,000元/m²",622万元
正佳万豪金殿(商办),售罄,[天河]天河路208号,一居(5)，三居(2),,售价待定,总价待定
观山苑,售罄,[天河-天河北]粤垦路观峰北街8号,一居(4)，二居(5)，三居(2)，四居(1),2017.04.05,售价待定,总价待定
正佳万豪金殿(别墅),售罄,[天河]天河路208号,一居(5)，三居(2),,总价待定,
力迅T,售罄,天河 - 翠湖山庄内（翠华路西侧、黄埔大道中以北）,一居(2)，三居(1),,"均价31,843元/m²",总价待定
美荔尚筑(商办),售罄,荔湾 - 康王中路668号-680号（地铁1号线陈家祠站）,二居(2)，三居(1),,售价待定,总价待定
万科天河御品(别墅),售罄,[白云]广州大道北京溪路东行300米,二居(1)，三居(1),,总价待定,
友田翡翠华庭(商办),售罄,花都 - 文明路东侧、康政路北侧、团结路西侧,二居(2)，三居(2),,售价待定,总价待定
阳光假日园,售罄,[天河-车陂]泰安南路98号,二居(2)，三居(3),,"均价25,316元/m²",总价待定
保利中辰广场,售罄,[天河-天河北]龙口西路1号,一居(1)，二居(2)，三居(2),,"均价36,942元/m²",总价待定
佳润上品菁园,售罄,[天河-东圃]中山大道中438号（羊城花园南侧）,一居(2)，二居(1)，三居(2)，四居(1),,"均价23,675元/m²",总价待定
易丰大厦(别墅),售罄,天河 - 黄埔大道中翠园街6、8号，8号之一、8号之二,一居(1)，二居(2)，三居(1),,总价待定,
誉林公园一号,售罄,[南沙]东顺路33号(豪岗大道镇政府旁),二居(1)，三居(3),2018.02.07,"均价6,838元/m²",总价待定
荔景华庭,售罄,[荔湾-中山八路]十八甫北路1号,二居(2),,"均价25,943元/m²",总价待定
时代糖果(别墅),售罄,[白云-金沙洲]里横路糖果社区二期,不限(1)，二居(1)，三居(2)，四居(3),,总价待定,
顺丰翠园(商办),售罄,[白云-罗冲围]石井兆丰路168号,二居(3)，三居(1),,售价待定,总价待定
金沙山海名门,售罄,[白云-金沙洲]里广路2号,不限(1),2017.03.07,"均价22,000元/m²",总价待定
秀山一品(别墅),售罄,[白云-三元里]走马岗路25号,不限(2)，二居(1)，三居(2)，四居(2),,总价待定,
云岭雅筑(商办),售罄,[白云-白云大道]南富悦街37号-59号,二居(1),,售价待定,总价待定
万科idea爱地住区(别墅),售罄,[白云-金沙洲]6号线始发浔峰岗站旁,二居(1),,总价待定,
尚境雅筑(商办),售罄,[白云-罗冲围]增槎路松南北街2-18号,二居(2)，三居(3),,售价待定,总价待定
尚境雅筑,售罄,[白云-罗冲围]增槎路松南北街2-18号,二居(2)，三居(3),,"均价17,391元/m²",总价待定
佳润云凯雅寓,售罄,[白云]同和地铁站北行200米,不限(5),2017.02.06,"均价21,000元/m²",总价待定
顺丰翠园(别墅),售罄,[白云-罗冲围]石井兆丰路168号,二居(3)，三居(1),,总价待定,
白云尚城,售罄,[白云-白云大道]黄石北路137-157号,二居(1)，三居(2)，四居(2),,"均价26,001元/m²",总价待定
俊怡御景花园(别墅),售罄,[花都-区府]建设北路合兴大酒店侧,三居(4)，四居(2),,总价待定,
合裕华亭(别墅),售罄,[花都-新机场]花山镇两龙村106国道以东,一居(5)，二居(4)，三居(7),,总价待定,
合裕华亭(商办),售罄,[花都-新机场]花山镇两龙村106国道以东,一居(5)，二居(4)，三居(7),,售价待定,总价待定
东方苑(别墅),售罄,[花都-新机场]花山镇坪山大街(镇政府旁),一居(1)，二居(5)，三居(4),,总价待定,
祈福生活无限(商办),售罄,[花都-新机场]凤凰路与商业大道交界处,一居(1)，二居(2)，三居(3),,售价待定,总价待定
凯旋门(商办),售罄,[花都-区府]新华三东大道89号,三居(2)，四居(1),,售价待定,总价待定
云山雅轩(别墅),售罄,[花都-区府]新华街铁路西,二居(1)，三居(5),,总价待定,
云山雅轩(商办),售罄,[花都-区府]新华街铁路西,二居(1)，三居(5),,售价待定,总价待定
富力国际公馆(别墅),售罄,[天河-珠江新城]马场路16号,三居(4),,总价待定,
优山美墅(别墅),售罄,南沙 - 街道办事处九王庙村内，港前大道北以西、京珠高速公路以北,二居(8)，三居(9),,总价待定,
方圆白云时光,售罄,[白云]机场路白云区法院旁,一居(1)，二居(1),,售价待定,总价待定
敏捷花城里,售罄,白云 - 浔峰洲路（四季花城南门，广佛高速泌冲出口）,二居(2)，三居(1),,"均价10,000元/m²",总价待定
美林湖国际社区金色溪谷(商办),售罄,[花都-新机场]山前大道1号,四居(1)，五居及以上(3),,售价待定,总价待定
星缘美居(商办),售罄,[花都-区府]新华镇龙珠路32号,三居(5)，四居(2),,售价待定,总价待定
中房观湖国际(别墅),售罄,"花都 - 新华镇滨湖路东侧,西临天贵路,东临新街河公园",一居(1)，二居(1)，三居(2)，四居(2),,总价待定,
观海美寓,售罄,南沙 - 南沙区南沙街道办事处辖内，江南路东侧、海景路南侧,二居(4)，三居(2),,"均价9,411元/m²",总价待定
万科idea爱地住区,售罄,[白云-金沙洲]6号线始发浔峰岗站旁,二居(1),,"均价17,694元/m²",总价待定
朗庭雅居(别墅),售罄,[花都-区府]曙光路与宝华路交汇处,三居(2)，四居(2),,总价待定,
百合雅居(别墅),售罄,[花都-狮岭]金狮大道西7号,三居(2),,总价待定,
碧桂园中新首府,售罄,增城 - 中新镇福和（广河高速中新出口左转500米）,二居(1)，三居(4)，四居(2),2016.11.08,"均价9,300元/m²",总价待定
科汇金谷,售罄,[黄埔-科学城]科学城科学大道99号,一居(2)，二居(1),,"均价13,648元/m²",总价待定
碧桂园蜜柚,售罄,[南沙-金洲]进港大道北侧（南沙碧桂园对面）,二居(2)，三居(3)，四居(1),2017.07.08,"均价20,000元/m²",总价待定
观海美寓(别墅),售罄,南沙 - 南沙区南沙街道办事处辖内，江南路东侧、海景路南侧,二居(4)，三居(2),,总价待定,
新塘新世界,售罄,[增城-新塘]花园东路6号,二居(5)，三居(3)，四居(1),2017.01.05,"均价16,500元/m²",总价待定
东凌广场,售罄,[增城-新塘]汽车城大道71号,一居(2)，二居(3)，三居(1)，四居(1),,售价待定,总价待定
恒福花园,售罄,增城 - 中新镇学院南路1号（新新公路旁）,二居(1)，三居(12)，四居(5),,"均价8,845元/m²",总价待定
万科金色悦府,售罄,黄埔 - 大沙地东路以北（黄埔区区府旁）,三居(6),2018.02.07,"均价17,370元/m²",总价待定
珠光南沙御景(商办),售罄,南沙 - 金隆路（南沙公安局对面、地税局旁边）,二居(1)，三居(14)，五居及以上(1),,售价待定,总价待定
增城雅居乐御宾府(商办),售罄,[增城-荔城]荔星大道和俯前路交汇处,二居(1)，三居(8)，四居(2),,售价待定,总价待定
东汇城(商办),售罄,增城 - 荔城街府佑路98号（府佑路与荔景大道主干交会处）,一居(9)，二居(3)，四居(2),,售价待定,总价待定
宏康小筑,售罄,黄埔 - 永和经济区永顺大道以北、新庄路以西13-1号,二居(1)，三居(2),2018.02.07,"均价8,700元/m²",总价待定
雅居乐城南源著(商办),售罄,[番禺-市桥]市桥南南城路,一居(3)，二居(2)，三居(6),,售价待定,总价待定
逸涛湾(商办),售罄,[南沙-蕉门河]进港大道牌坊前100米,二居(8)，三居(8),,售价待定,总价待定
优山美墅(商办),售罄,南沙 - 街道办事处九王庙村内，港前大道北以西、京珠高速公路以北,二居(8)，三居(9),,售价待定,总价待定
恒大山水城(别墅),售罄,增城 - 中新镇政府旁(广汕路与新新公路交界处),一居(1)，二居(9)，三居(7),,总价待定,
东城华庭,售罄,黄埔 - 丰乐北路228号（丰乐北路与护林路交界处）,一居(1)，二居(3)，三居(10)，四居(2),2017.03.10,售价待定,总价待定
星晨时代豪庭,售罄,[番禺-市桥]福景路729号（禺山高级中学南面）,三居(2)，四居(1)，五居及以上(1),2017.04.25,"均价28,000元/m²",总价待定
雅居乐君域公馆,售罄,[番禺-市桥]大北路中段的侨联大街,一居(4)，二居(6)，三居(2),,"均价11,970元/m²",总价待定
番禺万达广场(别墅),售罄,番禺 - 迎宾大道万博中心以东，汉溪大道以北，兴南大道以南,一居(5)，二居(1),,总价待定,
滨海半岛国际公寓,售罄,[南沙-金洲]环市大道西海宁大街108-109号,不限(2),2017.01.04,售价待定,总价待定
万科府前一号,售罄,[南沙-蕉门河]凤凰大道西侧,二居(1)，三居(3)，四居(2),,"均价10,478元/m²",总价待定
南沙万达广场,售罄,[南沙-蕉门河]环市大道与双山大道交汇处,不限(1),,"均价15,000元/m²",总价待定
蝴蝶谷,售罄,[南沙-金洲]进港大道（南沙碧桂园东侧）,二居(2)，三居(2),,"均价7,311元/m²",总价待定
海力花园,售罄,[南沙-金洲]进港大道555号,一居(1)，二居(3)，三居(1)，四居(1)，五居及以上(1),2018.02.07,"均价7,600元/m²",总价待定
碧桂园豪庭(商办),售罄,[南沙-金洲]地铁4号线金洲站东行500米,二居(1)，三居(4)，四居(1)，五居及以上(3),,售价待定,总价待定
南沙境界(别墅),售罄,[南沙-黄阁]黄阁镇市南公路290号,三居(6)，五居及以上(2),,总价待定,
恒大山水城(商办),售罄,增城 - 中新镇政府旁(广汕路与新新公路交界处),一居(1)，二居(9)，三居(7),,售价待定,总价待定
可逸家园(商办),售罄,[海珠-江南西]青柳大街,三居(3),,售价待定,总价待定
勤天智品上城(商办),售罄,黄埔 - 九龙镇广汕公路北侧镇龙一中对面,三居(4)，四居(2)，五居及以上(1),,售价待定,总价待定
广奥友谊尚居(商办),售罄,[番禺-洛溪]105国道以北，如意路以东,一居(3)，二居(5)，三居(1),,售价待定,总价待定
广奥友谊尚居(别墅),售罄,[番禺-洛溪]105国道以北，如意路以东,一居(3)，二居(5)，三居(1),,总价待定,
祈福名都,售罄,[番禺-华南]市广路祈福新村,一居(1)，二居(6)，三居(3)，四居(2),2016.10.20,"均价21,000元/m²",总价待定
富宾星悦国际,售罄,[番禺-市桥]东环街东环路236号,不限(3),,"均价16,000元/m²",总价待定
温馨里,售罄,番禺 - 市广路与东环路交汇处（市桥地铁站A出口北行约600米）,二居(1)，三居(4),2016.11.08,"均价17,000元/m²",总价待定
新都盛世名门(商办),售罄,增城 - 增城新塘镇东进东路8号（广深大道中段新塘中学西侧）,一居(11)，二居(8)，三居(7),,售价待定,总价待定
和丰国际大厦(商办),售罄,[海珠-广州大道南]南叠景路138号,不限(9),,售价待定,总价待定
